lat,lng,pop
9.1501,99.3401,157627
14.3588,100.5684,145615
8.451,98.534,9676
18.2916,99.4813,204081
16.428,103.509,55102
15.7,100.07,111915
17.3945,104.7695,55377
16.184,103.298,51584
14.804,100.6186,57761
17.4919,101.7315,35273
15.3819,100.0264,22219
7.5634,99.608,147820
13.1133,99.9412,90497
15.788,104.151,21643
14.8868,103.4915,62536
17.6316,100.0972,76630
19.301,97.969,9109
13.413,100.001,35065
13.6824,102.4969,22472
16.8847,99.1293,33146
18.8,98.98,397211
6.4318,101.8214,68112
7.21,100.56,48616
6.9964,100.4714,317954
15.25,104.83,273893
12.237,102.509,21590
14.0174,99.522,63699
15.584,102.4186,18269
17.1679,104.1479,76237
18.503,99.074,14030
13.818,100.064,117927
13.5419,99.8215,106996
17.4048,102.7893,247231
13.536,100.274,63498
15.1203,104.3298,44751
14.471,100.129,53399
15,102.1,334984
13.8337,100.4833,258550
16.7162,98.5708,45781
16.42,102.83,251056
8.154,99.7286,28223
8.4,99.97,232335
8.052,98.912,31219
14.0171,100.5333,154412
14.2,101.216,21309
11.803,99.8,33521
18.7868,100.7715,82483
12.5697,99.9443,50456
16.473,99.529,58787
10.5127,99.1872,85686
6.864,101.25,150000
15.0004,103.1166,47292
14.5304,100.88,70769
37.4875,71.5476,30000
37.8373,68.7713,311574
37.9212,69.7757,115164
40.2922,70.4272,259876
40.29,69.6199,437684
39.9219,69.0015,156621
38.56,68.7739,1086244
37.9794,68.689,8925
-8.5594,125.5795,234331
40.023,52.9697,68292
41.84,59.965,201424
42.3167,59.1667,31400
39.5124,54.3649,110827
39.4362,53.1226,1206
37.8248,65.1997,33242
37.6,61.8333,178708
39.11,63.58,234817
37.3786,60.496,67294
37.3503,59.6,38381
38.9755,56.2778,48458
38.0517,58.21,40813
37.95,58.3833,727700
32.017,10.7,3525
33.5104,11.1,159161
33.9004,10.1,219517
34.4204,8.78,126803
35.1804,8.83,81987
35.0167,9.5,42098
34.75,10.72,453050
35.4839,11.0409,45977
35.7307,10.7673,71546
35.83,10.625,327004
35.6804,10.1,144522
36.1826,8.7148,47979
36.5,8.75,51408
36.7304,9.19,59567
37.2904,9.855,139843
36.4,10.147,16911
36.0833,9.3833,26960
36.4603,10.73,115149
33.69,8.971,19875
33,10.4667,62577
33.4,10.4167,61705
33.9304,8.13,39504
36.8028,10.1797,2412500
33.1404,11.22,19843
36.8667,10.2,97687
-18.6496,-173.9833,7391
-21.1385,-175.2206,42620
37.77,30.53,172334
39.7454,37.035,264022
36.7204,37.12,82301
41.6704,26.57,126470
38.885,40.498,80568
40.52,34.95,183418
37.8904,41.14,302074
41.0208,40.5219,279450
37.7704,38.2799,223744
38.394,42.123,62811
40.98,39.72,764714
37.3115,40.7427,71373
37.075,37.385,1044000
42.023,35.153,34834
38.6304,27.44,243971
37.85,27.85,198857
40.913,38.39,98864
36.5804,36.17,297943
37.61,36.945,376045
36.995,35.32,1293000
38.735,35.49,592840
41.28,36.3437,609339
39.818,34.815,87881
41.5682,35.9069,97452
40.6537,35.833,82896
40.306,36.563,129702
37.976,34.694,91039
39.8504,33.53,211138
37.7167,30.2833,66158
39.142,34.171,94336
41.2,32.6,128564
37.1815,33.215,120399
38.624,34.724,75527
39.5842,32.1472,93262
38.7504,30.55,156992
41.389,33.783,70402
40.7363,31.6061,96629
36.89,30.7,783000
37.875,32.475,919000
40.607,33.621,71379
39.9272,32.8644,3716000
39.6504,27.89,261516
41.4304,31.78,156918
39.795,30.53,514869
40.8,30.415,260109
40.776,29.9306,466504
40.15,29.983,40285
41.105,29.01,10061000
37.7704,29.08,372344
37.2164,28.3639,48183
40.9909,27.51,122287
39.42,29.93,185008
41.743,27.226,58223
38.6804,29.42,152862
37.7512,27.4103,77341
36.2304,36.12,305564
38.3704,38.3,461574
38.68,39.23,271492
41.183,41.818,32272
37.5744,43.7408,77699
36.1171,35.9333,93638
40.464,39.484,32250
39.1167,39.5333,29062
39.7526,39.4928,129407
39.7198,43.0513,87854
38.749,41.4969,82536
38.4361,27.1518,2587000
38.4954,43.4,371713
40.6085,43.0975,77486
37.9204,40.23,644763
39.9204,41.29,420691
41.4067,27.3552,90899
40.2,29.07,1492000
40.1459,26.4064,87791
36.9204,34.88,894318
38.5066,42.2816,73222
37.075,41.2184,152668
41.0004,37.8699,155117
37.944,41.933,114034
37.5063,34.0517,92117
37.17,38.795,449549
10.652,-61.517,294934
10.2805,-61.4594,166039
-8.5167,179.2166,4749
25.0358,121.5683,6900273
23.5667,119.5833,56435
22.6817,120.4817,503530
24.9575,121.2989,172065
23.9837,121.6,350468
24.57,120.82,150000
24.8333,121.0119,200000
24.9167,121.15,175000
22.7554,121.14,175000
24.9889,121.3111,500000
24.9439,121.2161,201632
24.965,121.2168,1632616
23.45,120.3333,35000
24.75,121.75,150000
24.0734,120.5134,750000
23.9167,120.6833,165000
23.7075,120.5439,106653
23.4611,120.2419,50000
24.8168,120.9767,750000
23.4755,120.4351,500000
24.1521,120.6817,2629323
25.1333,121.7333,500000
23,120.2,1876312
22.6333,120.2666,2769072
-7.9596,31.62,89161
-10.2696,40.19,96602
-8.89,33.43,291649
-6.16,39.2,403658
-5.1196,30.39,80350
-1.4896,33.8,133156
-5.07,39.09,224876
-4.8796,29.61,164268
-3.2796,30.96,24688
-3.3396,37.34,721018
-3.36,36.67,341136
-10,39.7,41912
-7.9163,39.65,12409
-7.7296,38.95,30163
-7.3996,36.98,16780
-5.2395,39.77,49959
-4.5796,30.1,37349
-2.6296,31.31,34038
-1.3196,31.8,100504
-7.7696,35.69,111820
-10.68,35.65,126449
-2.4695,30.65,16890
-2.52,32.93,493944
-5.0635,39.7258,26450
-4.2195,35.75,34291
-4.8196,34.74,62432
-6.82,37.66,250902
-5.02,32.8,146495
-6.1833,35.75,218269
-6.8,39.2683,2930000
-8.1296,36.68,49528
-9.2846,32.7749,36556
-11.0896,37.37,600
-5.6996,34.48,19711
-10.7296,38.7999,36032
-7.4329,30.6,1533
-9.2496,33.64,127570
-5.7796,34.9,310
-11.2829,34.7666,8997
-4.2096,33.18,26584
-3.2496,35.52,10836
-4.4565,30.2614,232
-6.8396,36.99,91889
-4.0696,37.72,17455
-5.6295,32.77,27113
-5.0896,38.54,50000
-6.4396,38.89,82426
-6.7667,38.9167,23651
-6.3496,36.48,19806
-3.3496,35.55,8000
-6.8162,30.4333,16385
-2.3829,33.55,16092
-3.8496,35.53,13430
-3.8196,32.58,36014
-3.6596,33.42,107362
-2.8662,32.1666,1536
-5.879,39.26,2572
-6.3596,31.05,73338
-9.3296,34.77,46724
48.63,22.25,150832
50.4334,30.5166,2709000
48.9348,24.7094,241239
46.6325,32.6007,320477
48,37.83,988000
49.4249,27.0015,398346
48.0297,37.9746,376610
46.9677,31.9843,510840
49.835,24.03,803880
46.49,30.71,991000
50,36.25,1461000
47.8573,35.1768,788000
48.5698,39.3344,452000
50.9243,34.7809,294456
49.536,25.5821,244768
49.574,34.5703,317847
49.2254,28.4816,352115
50.7472,25.3334,213661
48.3053,25.9216,298251
49.4347,32.0709,297568
47.0962,37.5562,481626
50.2456,28.6622,282192
48.2996,38.0547,396885
48.7194,37.5344,184105
48.9204,38.4274,124421
46.8378,35.3775,158000
51.5049,31.3015,307684
51.0541,31.8903,116288
46.7568,36.7868,118284
51.2171,24.7166,71301
49.7218,37.5981,78870
47.5666,34.4062,130500
50.6166,26.2528,255106
48.7543,30.2109,87658
49.3444,23.4994,124269
51.2424,33.209,103547
47.5504,31.3333,43996
50.9504,28.65,72984
48.6843,26.5809,114658
51.8734,33.4797,96825
47.9283,33.345,652380
45.3503,28.8374,83194
49.7743,30.1309,199163
50.4943,30.7809,88506
49.0835,33.4296,232742
48.5041,32.2603,249454
48.48,35,1050000
46.3,30.6666,54102
-0.1296,29.92,1957
1.4608,33.9361,13000
0.2325,29.9883,67269
0.8,31.0667,5200
0.9161,31.7742,14512
0.7025,32.8886,21704
0.4404,33.1999,301619
-0.3089,32.225,5200
-0.8794,30.2642,16400
1.3089,32.4564,6921
-1.2496,29.98,44600
1.6744,31.715,31486
3.5204,34.12,1137
1.7004,32.0699,8319
1.145,33.7094,30745
2.2604,32.89,135445
0.5904,31.37,18936
-0.3296,31.73,65373
1.0904,34.17,402368
-0.5996,30.65,83700
0.7104,34.17,150000
1.25,34.3,14100
0.3167,32.5833,1420000
2.4758,31.1025,30354
0.5833,32.5333,75000
3.0204,30.9,250000
2.78,32.28,146858
3.3614,31.8097,34700
3.6504,31.72,22434
-1.3539,29.6983,12900
3.3004,32.87,56891
1.8911,33.9661,8400
0.0604,32.46,175128
2.5403,34.64,371
0.4004,32.05,41131
0.671,30.275,42670
1.7104,33.6,1038
0.225,32.3136,11082
0.9472,33.1197,12764
0.6092,33.4686,45024
0.4544,34.0758,47100
2.4704,31.48,17541
1.7389,33.1594,3400
-33.544,-56.901,21093
-32.81,-56.51,13221
-34.47,-56.4,16438
-31.2,-55.75,7474
-34.858,-56.1711,1513000
-32.93,-53.95,3998
-33.47,-55.12,2438
-34.67,-54.17,3230
-34.1696,-53.83,7686
-33.6696,-54.2,6976
-34.97,-54.95,159000
-34.2,-54.75,2692
-33.9896,-58.3,16921
-30.416,-56.486,41909
-34.538,-56.284,19698
-33.41,-56.51,34037
-34.099,-56.215,32234
-33.139,-58.304,23279
-34.91,-54.96,55478
-32.3595,-54.18,55494
-33.2595,-58.03,42359
-34.37,-55.23,41180
-32.33,-58.08,79016
-30.8996,-55.56,200000
-34.483,-54.333,26874
-31.3903,-57.9687,105690
-31.71,-55.98,54277
-33.23,-54.38,27684
-30.2596,-57.6,22723
-30.73,-57.32,2517
-34.35,-56.71,36529
-34.48,-57.84,21714
39.4007,67.2607,99675
40.5404,70.94,350000
41.5507,69.6807,195633
39.0618,66.8315,498545
40.8504,69.595,121207
40.39,71.78,750000
41.455,69.56,167842
41.0304,70.1549,202070
40.4957,68.7907,95520
43.0704,58.9,57758
41.3117,69.2949,2184000
43.7683,59.0214,13000
40.1004,67.83,235352
41.3911,60.3557,149751
42.47,59.615,230006
39.7211,64.5458,107566
42.4047,59.4517,60401
41.5822,64.2018,63543
40.1104,65.355,214828
42.9311,59.7708,36917
40.79,72.34,650000
41.56,60.64,150110
41,71.67,750000
38.8704,65.8,386361
37.2329,67.2729,177687
38.2772,67.8872,217274
39.9007,66.2608,247113
39.67,66.945,708000
39.78,64.43,319476
13.1483,-61.2121,49485
9.2159,-63.7523,15000
6.7333,-61.6333,2383
7.3504,-62.5333,2215
10.501,-66.917,2985000
10.1304,-64.72,600954
8.6,-70.25,284289
10.05,-69.3,1116000
8.1,-63.6,338000
11.42,-69.68,195227
10.45,-64.18,317603
9.05,-69.75,151642
10.42,-67.02,303470
10.73,-71.66,2072000
10.2469,-67.5958,1007000
9.75,-63.17,410972
8.4,-71.13,345489
9.658,-68.59,77192
7.77,-72.25,438798
10.336,-68.746,76766
7.9,-67.4699,122701
9.901,-67.354,87739
9.3804,-70.44,50353
9.0605,-62.06,51534
10.23,-67.98,1770000
5.6639,-67.6236,52526
11.0333,-63.8833,35084
8.8903,-64.26,197440
8.37,-62.62,746535
8.0204,-62.41,53685
10.17,-64.68,546616
9.44,-64.46,117596
10.9604,-63.85,196934
3.1738,-65.5466,150
7.24,-70.74,30860
9.21,-66.02,89080
9.3404,-65.32,41483
9.8504,-66.38,40052
10.19,-70.08,149711
10.4704,-68.17,174000
10.6004,-66.97,315442
10.12,-66.78,166072
8.9304,-67.44,117132
9.5804,-69.2,260921
10.43,-71.45,441094
10.5318,-71.5039,31810
9.0104,-71.92,97288
10.0704,-72.5499,62968
9.32,-70.62,191167
11.72,-70.21,234736
10.67,-63.23,126293
16.7504,107.2,72722
19.82,105.8,197551
10.3554,107.085,248767
13.9833,108,142900
11.902,109.2207,146771
16.85,107.1333,17662
21.74,103.343,7335
10.3504,106.35,124143
21.267,106.2,53728
15.1504,108.83,250000
10.3804,105.42,350000
22.1333,105.8333,29227
22.5014,103.966,67206
16.06,108.25,1000000
14.3838,107.9833,105489
21.1382,105.505,189547
21.0333,105.85,4378000
11.9304,108.42,256019
20.83,106.6801,1969000
21.0404,107.32,135477
12.667,108.05,349945
10.7004,105.1167,70239
13.082,109.316,69596
18.7,105.68,593645
21.705,104.875,96540
10.78,106.695,5314000
12.25,109.17,411556
10.467,105.636,149837
17.4833,106.6,189265
10.256,105.964,103314
10.235,106.375,59442
10.0154,105.0914,300000
9.6037,105.98,300000
10.05,105.77,1121000
11.6504,106.6,40279
16.47,107.58,950000
21.3304,105.43,350000
10.97,106.8301,652646
18.3338,105.9,165396
11.567,108.9833,179773
10.9337,108.1001,336846
10.5337,106.4167,137498
9.1774,105.15,356636
9.934,106.334,131360
13.78,109.18,805290
10.9691,106.6527,244277
11.323,106.147,126370
21.6,105.83,500000
20.4503,106.333,210000
21.328,103.91,19054
20.2543,105.975,130517
20.42,106.2,243186
21.846,106.757,148000
20.8137,105.3383,105260
20.9604,107.1,172915
20.942,106.331,58030
22.8337,104.9833,38362
22.664,106.268,41112
9.2804,105.72,225000
21.818,105.211,36430
-17.7334,168.3166,44040
-15.5126,167.1766,13397
-13.8415,-171.7386,61916
42.5,1.5165,53998
25.1234,56.3375,94163
25.23,55.28,1379000
25.7915,55.9428,160849
25.5653,55.5533,44411
24.4667,54.3666,603492
25.3714,55.4065,1103027
24.2305,55.74,408733
34.5167,69.1833,3277000
31.112,61.887,49851
31.583,64.36,201546
31.61,65.6949,715542
32.6333,65.8667,10000
34.33,62.17,481009
33.5633,68.4178,141000
36.9317,65.1015,71730
35.9511,68.7011,56369
36.7,67.1,458151
35.9302,64.7701,199795
33.6001,69.2146,103601
34.866,71.15,48400
34.4415,70.4361,597971
32.85,68.4167,13737
34.65,70.1667,17345
36.261,68.04,24000
36.658,65.7383,93241
32.3917,62.0968,73647
35.0167,69.3333,7407
34.983,63.1333,2997
37.1298,70.5792,64704
35.0183,69.1679,53676
36.728,68.8725,259809
32.1123,66.8868,12191
36.73,69.54,64256
34.45,68.8,35008
36.7501,66.8997,179969
36.1393,68.6993,218748
34.8211,67.521,61863
34.4868,62.5918,17484
33.9667,68.9667,22305
34.5167,65.25,15000
17.118,-61.85,35499
40.71,19.972,46866
40.6167,20.7667,58259
41.2,20.3667,12691
40.079,20.149,23437
42.0333,19.8833,6495
41.519,19.797,21286
40.2833,20.0333,11955
41.7833,19.8167,10064
40.5167,20.2333,14046
42.0685,19.5188,155767
40.94,19.716,41469
40.3333,20.6833,7890
42.3333,20.0833,7967
41.3178,19.4482,142432
41.626,20.016,15405
42.083,20.434,17832
40.8667,20.2,11556
41.788,19.654,18695
39.877,20,15147
40.234,20.352,10686
40.9,20.664,40000
41.1215,20.0838,165010
41.6833,20.4333,14848
40.73,19.573,82297
41.3275,19.8189,895350
40.4774,19.4982,89546
40.1812,44.5136,1102000
40.7894,43.8475,148381
40.3589,45.1267,21680
39.9539,44.5506,20562
39.7611,45.3333,8200
40.8128,44.4883,101098
40.3017,44.3592,18779
40.8756,45.1492,14737
-17.3695,23,150
-15.7895,20.36,30000
-12.5783,13.4072,151226
-13.6996,19.86,1307
-5.5596,12.19,91791
-16.74,14.97,447
-12.75,15.76,1100000
-17.3196,13.92,500
-11.79,19.9,21115
-18.0195,21.43,100
-9.2995,14.91,8144
-17.0696,15.73,10169
-6.2696,14.24,60182
-7.2296,12.86,21059
-9.4196,18.43,80000
-9.9996,14.9,795
-11.3196,16.2,531
-14.91,13.49,125632
-7.3496,14.85,10579
-8.1896,15.37,12837
-10.1496,19.26,984
-7.855,13.125,17000
-9.69,14.43,2353
-9.6596,20.39,41316
-8.8383,13.2344,5172900
-11.3595,15.12,12069
-10.5996,21.32,2324
-14.8295,14.55,186
-7.62,15.05,60008
-10.7296,14.98,8915
-14.6666,17.7,13030
-11.21,13.85,33277
-10.7095,22.23,18465
-8.5795,13.66,28224
-11.8896,22.9,298
-9.54,16.34,125856
-12.37,13.5412,207932
-6.1296,12.37,67491
-12.38,16.94,114286
-15.1596,19.17,149
-15.7496,14.08,1502
-15.1896,13.69,1411
-12.0196,17.47,19828
-13.0396,14.24,4837
-15.19,12.16,132900
-15.8,11.86,40000
-8.4196,20.74,31041
-7.38,20.83,11985
-31.55,-68.52,447048
-23.5996,-62.6,1145
-39.02,-67.61,73212
-54.79,-68.31,58028
-36.62,-64.3,111424
-51.65,-72.3,5300
-49.9745,-68.9035,410
-51.6333,-69.2166,85700
-31.6239,-60.69,489505
